"dayRange"	"dayMin"	"dayMax"	"dayMean"	"date"
"24_10_2013"	1.1	28.7	29.8	29.2708333333333	2013-10-24
"25_10_2013"	1.4	27.4	28.8	28.1625	2013-10-25
"26_10_2013"	0.699999999999999	26.5	27.2	26.875	2013-10-26
"27_10_2013"	0.5	26.5	27	26.8041666666667	2013-10-27
"28_10_2013"	0.5	26.5	27	26.7625	2013-10-28
"29_10_2013"	0.599999999999998	26.3	26.9	26.6125	2013-10-29
"30_10_2013"	0.800000000000001	26.3	27.1	26.6583333333333	2013-10-30
"31_10_2013"	1.3	26	27.3	26.6	2013-10-31
"1_11_2013"	1	26.8	27.8	27.2375	2013-11-01
"2_11_2013"	0.700000000000003	27.4	28.1	27.6875	2013-11-02
"3_11_2013"	0.600000000000001	27	27.6	27.225	2013-11-03
"4_11_2013"	1.1	25.8	26.9	26.2583333333333	2013-11-04
"5_11_2013"	0.5	25.4	25.9	25.6083333333333	2013-11-05
"6_11_2013"	0.800000000000001	25.4	26.2	25.8	2013-11-06
"7_11_2013"	1	25.7	26.7	26.2833333333333	2013-11-07
"8_11_2013"	0.600000000000001	26	26.6	26.35	2013-11-08
"9_11_2013"	0.699999999999999	26.1	26.8	26.4666666666667	2013-11-09
"10_11_2013"	0.700000000000003	26.4	27.1	26.7208333333333	2013-11-10
"11_11_2013"	0.5	26.2	26.7	26.4458333333333	2013-11-11
"12_11_2013"	0.900000000000002	26.2	27.1	26.5583333333333	2013-11-12
"13_11_2013"	1.4	25.5	26.9	26.4083333333333	2013-11-13
"14_11_2013"	1	24.4	25.4	24.7	2013-11-14
"15_11_2013"	1	24.2	25.2	24.8375	2013-11-15
"16_11_2013"	0.899999999999999	24.8	25.7	25.1125	2013-11-16
"17_11_2013"	1	25.2	26.2	25.5916666666667	2013-11-17
"18_11_2013"	1.1	25.9	27	26.3333333333333	2013-11-18
"19_11_2013"	0.800000000000001	26.5	27.3	26.9541666666667	2013-11-19
"20_11_2013"	0.700000000000003	26.9	27.6	27.2708333333333	2013-11-20
"21_11_2013"	0.400000000000002	26.9	27.3	27.1708333333333	2013-11-21
"22_11_2013"	0.5	26.8	27.3	27	2013-11-22
"23_11_2013"	0.600000000000001	26.4	27	26.7791666666667	2013-11-23
"24_11_2013"	0.600000000000001	26.4	27	26.7375	2013-11-24
"25_11_2013"	1.6	25.1	26.7	25.8666666666667	2013-11-25
"26_11_2013"	0.699999999999999	25.2	25.9	25.5958333333333	2013-11-26
"27_11_2013"	1.5	24.4	25.9	25.2916666666667	2013-11-27
"28_11_2013"	1.1	23.6	24.7	24.2666666666667	2013-11-28
"29_11_2013"	1	22.7	23.7	23.2375	2013-11-29
"30_11_2013"	0.5	22.5	23	22.7583333333333	2013-11-30
"1_12_2013"	0.900000000000002	22.7	23.6	23.1041666666667	2013-12-01
"2_12_2013"	0.899999999999999	23.1	24	23.45	2013-12-02
"3_12_2013"	1.2	23.5	24.7	24.0583333333333	2013-12-03
"4_12_2013"	1.2	24.2	25.4	24.5083333333333	2013-12-04
"5_12_2013"	1.2	24.4	25.6	25.0916666666667	2013-12-05
"6_12_2013"	0.5	25.1	25.6	25.425	2013-12-06
"7_12_2013"	0.300000000000001	25.2	25.5	25.3458333333333	2013-12-07
"8_12_2013"	0.5	24.9	25.4	25.2041666666667	2013-12-08
"9_12_2013"	0.5	24.9	25.4	25.1916666666667	2013-12-09
"10_12_2013"	0.800000000000001	24.9	25.7	25.3	2013-12-10
"11_12_2013"	0.399999999999999	25.5	25.9	25.7166666666667	2013-12-11
"12_12_2013"	0.299999999999997	25.6	25.9	25.7583333333333	2013-12-12
"13_12_2013"	0.899999999999999	24.8	25.7	25.1791666666667	2013-12-13
"14_12_2013"	0.399999999999999	24.6	25	24.8125	2013-12-14
"15_12_2013"	0.699999999999999	24.8	25.5	25.0375	2013-12-15
"16_12_2013"	0.5	24.9	25.4	25.0666666666667	2013-12-16
"17_12_2013"	0.5	24.4	24.9	24.575	2013-12-17
"18_12_2013"	0.600000000000001	24	24.6	24.2708333333333	2013-12-18
"19_12_2013"	0.699999999999999	23.2	23.9	23.4458333333333	2013-12-19
"20_12_2013"	0.900000000000002	23.2	24.1	23.5958333333333	2013-12-20
"21_12_2013"	1	23.9	24.9	24.4041666666667	2013-12-21
"22_12_2013"	0.699999999999999	24.2	24.9	24.5666666666667	2013-12-22
"23_12_2013"	1	24.5	25.5	24.9916666666667	2013-12-23
"24_12_2013"	0.400000000000002	25.2	25.6	25.3875	2013-12-24
"25_12_2013"	0.699999999999999	24.6	25.3	24.9375	2013-12-25
"26_12_2013"	0.300000000000001	24.4	24.7	24.6125	2013-12-26
"27_12_2013"	0.400000000000002	24.4	24.8	24.6041666666667	2013-12-27
"28_12_2013"	0.399999999999999	24.6	25	24.7833333333333	2013-12-28
"29_12_2013"	0.199999999999999	24.7	24.9	24.8458333333333	2013-12-29
"30_12_2013"	0.300000000000001	24.8	25.1	24.875	2013-12-30
"31_12_2013"	0.600000000000001	24.5	25.1	24.7583333333333	2013-12-31
"1_1_2014"	0.5	24.5	25	24.7333333333333	2014-01-01
"2_1_2014"	0.900000000000002	24.7	25.6	25.1041666666667	2014-01-02
"3_1_2014"	1.1	24.4	25.5	24.9208333333333	2014-01-03
"4_1_2014"	1.1	23.4	24.5	23.85	2014-01-04
"5_1_2014"	1.1	23	24.1	23.625	2014-01-05
"6_1_2014"	0.5	23.8	24.3	24.0208333333333	2014-01-06
"7_1_2014"	3.6	20.4	24	22.275	2014-01-07
"8_1_2014"	1.5	19.3	20.8	19.9916666666667	2014-01-08
"9_1_2014"	3.9	19.4	23.3	20.9333333333333	2014-01-09
"10_1_2014"	1.6	22.7	24.3	23.775	2014-01-10
"11_1_2014"	0.399999999999999	24	24.4	24.2541666666667	2014-01-11
"12_1_2014"	0.199999999999999	24.2	24.4	24.3291666666667	2014-01-12
"13_1_2014"	0.299999999999997	24.1	24.4	24.2916666666667	2014-01-13
"14_1_2014"	0.699999999999999	24.1	24.8	24.4	2014-01-14
"15_1_2014"	0.899999999999999	23.8	24.7	24.3583333333333	2014-01-15
"16_1_2014"	1	22.7	23.7	23.2208333333333	2014-01-16
"17_1_2014"	1.3	21.4	22.7	21.8875	2014-01-17
"18_1_2014"	0.899999999999999	20.8	21.7	21.2083333333333	2014-01-18
"19_1_2014"	1.7	20.3	22	20.6916666666667	2014-01-19
"20_1_2014"	1.7	21.5	23.2	22.1541666666667	2014-01-20
"21_1_2014"	0.800000000000001	21.5	22.3	21.9	2014-01-21
"22_1_2014"	1.1	20.3	21.4	20.9583333333333	2014-01-22
"23_1_2014"	0.800000000000001	20	20.8	20.4666666666667	2014-01-23
"24_1_2014"	1	19.7	20.7	20.125	2014-01-24
"25_1_2014"	1.2	18.5	19.7	18.9375	2014-01-25
"26_1_2014"	2.4	19.2	21.6	20.2708333333333	2014-01-26
"27_1_2014"	1.4	21.3	22.7	21.8375	2014-01-27
"28_1_2014"	0.899999999999999	22	22.9	22.5125	2014-01-28
"29_1_2014"	0.5	22.8	23.3	23.0333333333333	2014-01-29
"30_1_2014"	0.600000000000001	22.7	23.3	23.0166666666667	2014-01-30
"31_1_2014"	1.4	22.5	23.9	22.9583333333333	2014-01-31
"1_2_2014"	1.5	22.9	24.4	23.5458333333333	2014-02-01
"2_2_2014"	0.800000000000001	23.7	24.5	24.1083333333333	2014-02-02
"3_2_2014"	0.799999999999997	24.1	24.9	24.4083333333333	2014-02-03
"4_2_2014"	1.1	24.5	25.6	24.9125	2014-02-04
"5_2_2014"	0.699999999999999	24.8	25.5	25.1875	2014-02-05
"6_2_2014"	0.800000000000001	25.2	26	25.5208333333333	2014-02-06
"7_2_2014"	1	25.4	26.4	25.8958333333333	2014-02-07
"8_2_2014"	0.599999999999998	25.8	26.4	26.1125	2014-02-08
"9_2_2014"	0.899999999999999	25.5	26.4	25.9	2014-02-09
"10_2_2014"	1.2	25.6	26.8	26.0666666666667	2014-02-10
"11_2_2014"	1	26.1	27.1	26.4416666666667	2014-02-11
"12_2_2014"	0.599999999999998	26.1	26.7	26.4166666666667	2014-02-12
"13_2_2014"	1.6	24.5	26.1	25.6625	2014-02-13
"14_2_2014"	1.4	23.8	25.2	24.5875	2014-02-14
"15_2_2014"	0.799999999999997	24.6	25.4	24.875	2014-02-15
"16_2_2014"	0.5	24.2	24.7	24.375	2014-02-16
"17_2_2014"	0.699999999999999	23.6	24.3	23.9208333333333	2014-02-17
"18_2_2014"	0.399999999999999	23.3	23.7	23.4666666666667	2014-02-18
"19_2_2014"	1	23.1	24.1	23.5666666666667	2014-02-19
"20_2_2014"	1.3	23.5	24.8	23.9958333333333	2014-02-20
"21_2_2014"	0.800000000000001	24.4	25.2	24.6208333333333	2014-02-21
"22_2_2014"	0.900000000000002	24.7	25.6	25.0083333333333	2014-02-22
"23_2_2014"	1.9	24.9	26.8	25.7791666666667	2014-02-23
"24_2_2014"	0.700000000000003	25.9	26.6	26.1708333333333	2014-02-24
"25_2_2014"	0.5	25.7	26.2	25.8458333333333	2014-02-25
"26_2_2014"	1.1	25.6	26.7	26.0916666666667	2014-02-26
"27_2_2014"	1.2	26	27.2	26.5791666666667	2014-02-27
"28_2_2014"	0.800000000000001	25.4	26.2	26.025	2014-02-28
"1_3_2014"	0.5	25	25.5	25.1958333333333	2014-03-01
"2_3_2014"	0.699999999999999	24.6	25.3	24.9791666666667	2014-03-02
"3_3_2014"	0.900000000000002	24.9	25.8	25.2625	2014-03-03
"4_3_2014"	0.899999999999999	25.3	26.2	25.675	2014-03-04
"5_3_2014"	0.900000000000002	25.7	26.6	25.9875	2014-03-05
"6_3_2014"	0.600000000000001	26	26.6	26.2	2014-03-06
"7_3_2014"	1.7	24.4	26.1	25.4291666666667	2014-03-07
"8_3_2014"	0.900000000000002	24.4	25.3	24.9875	2014-03-08
"9_3_2014"	1.2	24.5	25.7	25.1375	2014-03-09
"10_3_2014"	0.700000000000003	24.9	25.6	25.2625	2014-03-10
"11_3_2014"	0.700000000000003	24.9	25.6	25.325	2014-03-11
"12_3_2014"	1.5	24.9	26.4	25.4833333333333	2014-03-12
"13_3_2014"	0.800000000000001	25.4	26.2	25.7416666666667	2014-03-13
"14_3_2014"	1.4	24.2	25.6	24.6416666666667	2014-03-14
"15_3_2014"	0.600000000000001	23.9	24.5	24.1916666666667	2014-03-15
"16_3_2014"	0.800000000000001	23.9	24.7	24.3041666666667	2014-03-16
"17_3_2014"	0.899999999999999	24.3	25.2	24.6583333333333	2014-03-17
"18_3_2014"	0.700000000000003	24.9	25.6	25.2916666666667	2014-03-18
"19_3_2014"	0.800000000000001	24.7	25.5	25.1041666666667	2014-03-19
"20_3_2014"	0.799999999999997	25.1	25.9	25.3291666666667	2014-03-20
"21_3_2014"	0.899999999999999	24.6	25.5	25.0541666666667	2014-03-21
"22_3_2014"	0.899999999999999	25.1	26	25.3875	2014-03-22
"23_3_2014"	1.9	25.2	27.1	26.1375	2014-03-23
"24_3_2014"	0.799999999999997	26.1	26.9	26.4333333333333	2014-03-24
"25_3_2014"	0.599999999999998	26.3	26.9	26.725	2014-03-25
"26_3_2014"	1.8	24.3	26.1	25.225	2014-03-26
"27_3_2014"	1.1	23.4	24.5	23.9625	2014-03-27
"28_3_2014"	0.699999999999999	23.7	24.4	24.0208333333333	2014-03-28
"29_3_2014"	1.1	24.2	25.3	24.6291666666667	2014-03-29
"30_3_2014"	0.899999999999999	24.6	25.5	24.9541666666667	2014-03-30
"31_3_2014"	0.699999999999999	24.2	24.9	24.4708333333333	2014-03-31
"1_4_2014"	0.800000000000001	23.9	24.7	24.3708333333333	2014-04-01
"2_4_2014"	0.899999999999999	23.8	24.7	24.3458333333333	2014-04-02
"3_4_2014"	1	23.8	24.8	24.4041666666667	2014-04-03
"4_4_2014"	1	24.3	25.3	24.675	2014-04-04
"5_4_2014"	1.6	24.8	26.4	25.4083333333333	2014-04-05
"6_4_2014"	0.800000000000001	25.7	26.5	26.0583333333333	2014-04-06
"7_4_2014"	1.2	26	27.2	26.5166666666667	2014-04-07
"8_4_2014"	0.800000000000001	26.8	27.6	27.1125	2014-04-08
"9_4_2014"	1.9	25.5	27.4	26.5	2014-04-09
"10_4_2014"	0.899999999999999	25.1	26	25.6291666666667	2014-04-10
"11_4_2014"	0.900000000000002	24.4	25.3	24.7416666666667	2014-04-11
"12_4_2014"	0.800000000000001	24.7	25.5	25.125	2014-04-12
"13_4_2014"	1.4	24.7	26.1	25.3208333333333	2014-04-13
"14_4_2014"	1.3	25.4	26.7	25.95	2014-04-14
"15_4_2014"	1	26.1	27.1	26.5958333333333	2014-04-15
"16_4_2014"	0.800000000000001	26.7	27.5	26.9708333333333	2014-04-16
"17_4_2014"	2	26.6	28.6	27.4541666666667	2014-04-17
"18_4_2014"	1.3	27.2	28.5	27.9208333333333	2014-04-18
"19_4_2014"	1	27.8	28.8	28.2416666666667	2014-04-19
"20_4_2014"	1.1	27.3	28.4	27.6583333333333	2014-04-20
"21_4_2014"	1.1	26.8	27.9	27.3833333333333	2014-04-21
"22_4_2014"	0.399999999999999	27.1	27.5	27.3416666666667	2014-04-22
"23_4_2014"	0.5	26.8	27.3	27.1041666666667	2014-04-23
"24_4_2014"	1.2	26.9	28.1	27.3916666666667	2014-04-24
"25_4_2014"	0.800000000000001	27.5	28.3	27.8708333333333	2014-04-25
"26_4_2014"	0.699999999999999	27.8	28.5	28.1375	2014-04-26
"27_4_2014"	0.800000000000001	28	28.8	28.4041666666667	2014-04-27
"28_4_2014"	1.3	27.8	29.1	28.5916666666667	2014-04-28
"29_4_2014"	1	28.2	29.2	28.7125	2014-04-29
"30_4_2014"	0.900000000000002	28.7	29.6	29.0125	2014-04-30
"1_5_2014"	0.899999999999999	28.8	29.7	29.1625	2014-05-01
"2_5_2014"	0.800000000000001	28.9	29.7	29.1958333333333	2014-05-02
"3_5_2014"	1.1	28.9	30	29.3916666666667	2014-05-03
"4_5_2014"	0.600000000000001	28.9	29.5	29.2125	2014-05-04
"5_5_2014"	0.900000000000002	28.4	29.3	28.9125	2014-05-05
"6_5_2014"	0.900000000000002	28.4	29.3	28.9083333333333	2014-05-06
"7_5_2014"	0.899999999999999	28.1	29	28.6416666666667	2014-05-07
"8_5_2014"	0.800000000000001	27.8	28.6	28.1708333333333	2014-05-08
"9_5_2014"	0.800000000000001	27.2	28	27.6541666666667	2014-05-09
"10_5_2014"	0.800000000000001	27.2	28	27.6166666666667	2014-05-10
"11_5_2014"	0.699999999999999	27.3	28	27.6208333333333	2014-05-11
"12_5_2014"	0.800000000000001	27.2	28	27.5291666666667	2014-05-12
"13_5_2014"	0.400000000000002	27.2	27.6	27.4041666666667	2014-05-13
"14_5_2014"	0.599999999999998	27.1	27.7	27.3708333333333	2014-05-14
"15_5_2014"	1.1	27.2	28.3	27.6041666666667	2014-05-15
"16_5_2014"	0.5	27.3	27.8	27.6541666666667	2014-05-16
"17_5_2014"	1.3	25.9	27.2	26.5291666666667	2014-05-17
"18_5_2014"	0.899999999999999	25.5	26.4	25.9875	2014-05-18
"19_5_2014"	0.699999999999999	25.7	26.4	25.9625	2014-05-19
"20_5_2014"	0.900000000000002	25.7	26.6	26.0708333333333	2014-05-20
"21_5_2014"	1	25.7	26.7	26.1583333333333	2014-05-21
"22_5_2014"	1.1	25.9	27	26.4666666666667	2014-05-22
"23_5_2014"	1.1	26.6	27.7	27.075	2014-05-23
"24_5_2014"	1.1	27.3	28.4	27.8125	2014-05-24
"25_5_2014"	1	27.9	28.9	28.425	2014-05-25
"26_5_2014"	1	28.1	29.1	28.6541666666667	2014-05-26
"27_5_2014"	1.4	28.1	29.5	28.7791666666667	2014-05-27
"28_5_2014"	1	28.3	29.3	28.8708333333333	2014-05-28
"29_5_2014"	1.2	28.9	30.1	29.4166666666667	2014-05-29
"30_5_2014"	0.600000000000001	29.2	29.8	29.5041666666667	2014-05-30
"31_5_2014"	0.700000000000003	29.4	30.1	29.6583333333333	2014-05-31
"1_6_2014"	0.699999999999999	29.3	30	29.7	2014-06-01
"2_6_2014"	0.699999999999999	29.1	29.8	29.375	2014-06-02
"3_6_2014"	1.1	27.9	29	28.45	2014-06-03
"4_6_2014"	0.300000000000001	27.7	28	27.8291666666667	2014-06-04
"5_6_2014"	0.699999999999999	27.7	28.4	28.0083333333333	2014-06-05
"6_6_2014"	0.699999999999999	28	28.7	28.3291666666667	2014-06-06
"7_6_2014"	0.5	28.4	28.9	28.6791666666667	2014-06-07
"8_6_2014"	0.800000000000001	28.8	29.6	29.1375	2014-06-08
"9_6_2014"	0.700000000000003	29.4	30.1	29.8125	2014-06-09
"10_6_2014"	1	29.8	30.8	30.2791666666667	2014-06-10
"11_6_2014"	1.1	30	31.1	30.4875	2014-06-11
"12_6_2014"	0.5	30.1	30.6	30.2166666666667	2014-06-12
"13_6_2014"	1.2	29.8	31	30.25	2014-06-13
"14_6_2014"	1	30.3	31.3	30.7625	2014-06-14
"15_6_2014"	0.800000000000001	30.7	31.5	31.1583333333333	2014-06-15
"16_6_2014"	0.799999999999997	30.6	31.4	31.0041666666667	2014-06-16
"17_6_2014"	1.4	29.7	31.1	30.3708333333333	2014-06-17
"18_6_2014"	1	29	30	29.5833333333333	2014-06-18
"19_6_2014"	1.3	29	30.3	29.5791666666667	2014-06-19
"20_6_2014"	0.5	29.7	30.2	29.9208333333333	2014-06-20
"21_6_2014"	0.600000000000001	30	30.6	30.2583333333333	2014-06-21
"22_6_2014"	0.5	30.4	30.9	30.6333333333333	2014-06-22
"23_6_2014"	0.800000000000001	30.4	31.2	30.7166666666667	2014-06-23
"24_6_2014"	1.1	30.8	31.9	31.3125	2014-06-24
"25_6_2014"	0.800000000000001	31.2	32	31.6333333333333	2014-06-25
"26_6_2014"	6.3	29.2	35.5	31.9794871794872	2014-06-26
"27_6_2014"	5.7	26.4	32.1	30.2416666666667	2014-06-27
"28_6_2014"	8.1	26.5	34.6	30.54375	2014-06-28
"29_6_2014"	8	27	35	31.16875	2014-06-29
"30_6_2014"	6.3	26.8	33.1	30.56875	2014-06-30
"1_7_2014"	4.6	27.6	32.2	30.53125	2014-07-01
"2_7_2014"	13.3	18.4	31.7	28.6625	2014-07-02
"3_7_2014"	13.1	18.3	31.4	25.6104166666667	2014-07-03
"4_7_2014"	11.2	21	32.2	26.38125	2014-07-04
"5_7_2014"	10.7	21.3	32	26.64375	2014-07-05
"6_7_2014"	10.8	21.2	32	26.4333333333333	2014-07-06
"7_7_2014"	10.6	21.2	31.8	26.7125	2014-07-07
"8_7_2014"	9.1	22.4	31.5	26.96875	2014-07-08
"9_7_2014"	9.8	22.1	31.9	27.1979166666667	2014-07-09
"10_7_2014"	11.2	20.9	32.1	26.7145833333333	2014-07-10
"11_7_2014"	11	21	32	26.7	2014-07-11
"12_7_2014"	10.4	21.5	31.9	26.8125	2014-07-12
"13_7_2014"	10.4	21.7	32.1	26.85625	2014-07-13
"14_7_2014"	10.7	21.9	32.6	27.1166666666667	2014-07-14
"15_7_2014"	10.3	21.9	32.2	27.0520833333333	2014-07-15
"16_7_2014"	10.6	21.9	32.5	27.0708333333333	2014-07-16
"17_7_2014"	10	22	32	27.0916666666667	2014-07-17
"18_7_2014"	10.3	21.9	32.2	27.3229166666667	2014-07-18
"19_7_2014"	10.2	21.9	32.1	27.0333333333333	2014-07-19
"20_7_2014"	11.3	21.6	32.9	26.9979166666667	2014-07-20
"21_7_2014"	10.9	21.8	32.7	27.0833333333333	2014-07-21
"22_7_2014"	10.8	21.3	32.1	27.0479166666667	2014-07-22
"23_7_2014"	11.1	21.4	32.5	26.9666666666667	2014-07-23
"24_7_2014"	11	21.3	32.3	26.7666666666667	2014-07-24
"25_7_2014"	11.7	21.2	32.9	26.8916666666667	2014-07-25
"26_7_2014"	11.9	20.8	32.7	26.8833333333333	2014-07-26
"27_7_2014"	11.8	21.1	32.9	26.99375	2014-07-27
"28_7_2014"	11.5	21.4	32.9	27.2645833333333	2014-07-28
"29_7_2014"	11.7	21.8	33.5	27.4479166666667	2014-07-29
"30_7_2014"	11.6	21.6	33.2	27.2875	2014-07-30
"31_7_2014"	11.6	21.7	33.3	27.2666666666667	2014-07-31
"1_8_2014"	11.9	21.3	33.2	27.275	2014-08-01
"2_8_2014"	11.4	21.6	33	27.2708333333333	2014-08-02
"3_8_2014"	11.4	21.5	32.9	27.1583333333333	2014-08-03
"4_8_2014"	10.9	21	31.9	26.5958333333333	2014-08-04
"5_8_2014"	9.9	21.1	31	26.2020833333333	2014-08-05
"6_8_2014"	10.3	21.3	31.6	26.4708333333333	2014-08-06
"7_8_2014"	10.8	21.3	32.1	26.7604166666667	2014-08-07
"8_8_2014"	11.1	21	32.1	26.7125	2014-08-08
"9_8_2014"	10.5	21.8	32.3	26.9604166666667	2014-08-09
"10_8_2014"	11.5	21.3	32.8	27.0458333333333	2014-08-10
"11_8_2014"	11.4	21.7	33.1	27.1895833333333	2014-08-11
"12_8_2014"	11.1	21.6	32.7	26.7979166666667	2014-08-12
"13_8_2014"	10.9	21.8	32.7	26.9791666666667	2014-08-13
"14_8_2014"	10.9	21.8	32.7	27.1520833333333	2014-08-14
"15_8_2014"	11.3	21.9	33.2	27.4333333333333	2014-08-15
"16_8_2014"	12.2	21.3	33.5	27.4020833333333	2014-08-16
"17_8_2014"	11.8	21.1	32.9	27.2125	2014-08-17
"18_8_2014"	11	21.7	32.7	27.18125	2014-08-18
"19_8_2014"	10.6	22	32.6	27.13125	2014-08-19
"20_8_2014"	10.5	22.1	32.6	27.3333333333333	2014-08-20
"21_8_2014"	10.5	22	32.5	27.0770833333333	2014-08-21
"22_8_2014"	10.3	22	32.3	27.075	2014-08-22
"23_8_2014"	9.9	22.2	32.1	27.125	2014-08-23
"24_8_2014"	10	22.1	32.1	27.075	2014-08-24
"25_8_2014"	13.1	19.1	32.2	26.8416666666667	2014-08-25
"26_8_2014"	11.4	20.7	32.1	27.51	2014-08-26
"27_8_2014"	0.599999999999998	30.8	31.4	31.1541666666667	2014-08-27
"28_8_2014"	1.1	30.4	31.5	30.9625	2014-08-28
"29_8_2014"	0.699999999999999	30.8	31.5	31.1583333333333	2014-08-29
"30_8_2014"	0.600000000000001	30.7	31.3	31.0125	2014-08-30
"31_8_2014"	0.899999999999999	30.3	31.2	30.8083333333333	2014-08-31
"1_9_2014"	0.800000000000001	30.4	31.2	30.8291666666667	2014-09-01
"2_9_2014"	0.700000000000003	30.4	31.1	30.8	2014-09-02
"3_9_2014"	0.699999999999999	30.2	30.9	30.5916666666667	2014-09-03
"4_9_2014"	0.799999999999997	30.1	30.9	30.5708333333333	2014-09-04
"5_9_2014"	0.899999999999999	30.3	31.2	30.7625	2014-09-05
"6_9_2014"	0.699999999999999	30.5	31.2	30.8833333333333	2014-09-06
"7_9_2014"	0.600000000000001	30.5	31.1	30.75	2014-09-07
"8_9_2014"	0.599999999999998	30.3	30.9	30.5875	2014-09-08
"9_9_2014"	0.799999999999997	30.1	30.9	30.5125	2014-09-09
"10_9_2014"	0.899999999999999	30	30.9	30.4125	2014-09-10
"11_9_2014"	0.799999999999997	30.1	30.9	30.4625	2014-09-11
"12_9_2014"	0.899999999999999	29.6	30.5	30.2041666666667	2014-09-12
"13_9_2014"	0.5	29.4	29.9	29.6625	2014-09-13
"14_9_2014"	0.599999999999998	29.1	29.7	29.3916666666667	2014-09-14
"15_9_2014"	1.1	28.8	29.9	29.3125	2014-09-15
"16_9_2014"	0.899999999999999	29.6	30.5	29.9916666666667	2014-09-16
"17_9_2014"	0.599999999999998	30.3	30.9	30.525	2014-09-17
"18_9_2014"	0.600000000000001	30.2	30.8	30.4625	2014-09-18
"19_9_2014"	0.299999999999997	30.1	30.4	30.275	2014-09-19
"20_9_2014"	0.5	30	30.5	30.1458333333333	2014-09-20
"21_9_2014"	0.800000000000001	29.8	30.6	30.1333333333333	2014-09-21
"22_9_2014"	0.399999999999999	30.3	30.7	30.4083333333333	2014-09-22
"23_9_2014"	0.899999999999999	29.6	30.5	29.8958333333333	2014-09-23
"24_9_2014"	0.5	29.4	29.9	29.6208333333333	2014-09-24
"25_9_2014"	0.699999999999999	29.3	30	29.6833333333333	2014-09-25
"26_9_2014"	0.800000000000001	29.4	30.2	29.7666666666667	2014-09-26
"27_9_2014"	0.699999999999999	29.5	30.2	29.8916666666667	2014-09-27
"28_9_2014"	0.799999999999997	29.6	30.4	29.9708333333333	2014-09-28
"29_9_2014"	0.900000000000002	29.9	30.8	30.2833333333333	2014-09-29
"30_9_2014"	1.1	30.2	31.3	30.6416666666667	2014-09-30
"1_10_2014"	0.5	30.4	30.9	30.7125	2014-10-01
"2_10_2014"	0.399999999999999	30.5	30.9	30.7625	2014-10-02
"3_10_2014"	0.599999999999998	30.6	31.2	30.975	2014-10-03
"4_10_2014"	0.699999999999999	31	31.7	31.3041666666667	2014-10-04
"5_10_2014"	1.2	30.1	31.3	30.7041666666667	2014-10-05
"6_10_2014"	1	29.7	30.7	30.2666666666667	2014-10-06
"7_10_2014"	0.699999999999999	29.8	30.5	30.1416666666667	2014-10-07
"8_10_2014"	0.600000000000001	29.7	30.3	29.9708333333333	2014-10-08
"9_10_2014"	0.600000000000001	29.4	30	29.7125	2014-10-09
"10_10_2014"	0.5	29.2	29.7	29.4375	2014-10-10
"11_10_2014"	0.800000000000001	28.8	29.6	29.2875	2014-10-11
"12_10_2014"	0.800000000000001	28.9	29.7	29.3	2014-10-12
"13_10_2014"	0.400000000000002	28.9	29.3	29.0958333333333	2014-10-13
"14_10_2014"	0.900000000000002	28.4	29.3	28.8875	2014-10-14
"15_10_2014"	0.400000000000002	28.9	29.3	29.1666666666667	2014-10-15
"16_10_2014"	0.399999999999999	29.1	29.5	29.3	2014-10-16
"17_10_2014"	0.399999999999999	28.6	29	28.8333333333333	2014-10-17
"18_10_2014"	0.399999999999999	28.5	28.9	28.675	2014-10-18
"19_10_2014"	0.700000000000003	28.4	29.1	28.7458333333333	2014-10-19
"20_10_2014"	0.5	28.4	28.9	28.6208333333333	2014-10-20
"21_10_2014"	0.299999999999997	28.1	28.4	28.2833333333333	2014-10-21
"22_10_2014"	0.400000000000002	27.7	28.1	28	2014-10-22
"23_10_2014"	1	26.8	27.8	27.2125	2014-10-23
"24_10_2014"	0.299999999999997	26.6	26.9	26.7083333333333	2014-10-24
"25_10_2014"	0.599999999999998	26.1	26.7	26.425	2014-10-25
"26_10_2014"	0.599999999999998	26.1	26.7	26.2916666666667	2014-10-26
"27_10_2014"	0.699999999999999	25.7	26.4	26.0958333333333	2014-10-27
"28_10_2014"	0.5	25.8	26.3	26.0416666666667	2014-10-28
"29_10_2014"	1	25.9	26.9	26.1833333333333	2014-10-29
"30_10_2014"	1	26.8	27.8	27.1416666666667	2014-10-30
"31_10_2014"	0.5	27.2	27.7	27.4875	2014-10-31
"1_11_2014"	2.6	24.5	27.1	25.9958333333333	2014-11-01
"2_11_2014"	1.4	23.8	25.2	24.5541666666667	2014-11-02
"3_11_2014"	1.4	22.6	24	23.1166666666667	2014-11-03
"4_11_2014"	1.8	22.6	24.4	23.1625	2014-11-04
"5_11_2014"	2.3	23.1	25.4	24.3875	2014-11-05
"6_11_2014"	1.5	24.2	25.7	25.0833333333333	2014-11-06
"7_11_2014"	0.899999999999999	24.5	25.4	24.9625	2014-11-07
"8_11_2014"	1.4	25.1	26.5	25.7333333333333	2014-11-08
"9_11_2014"	0.5	25.7	26.2	25.9583333333333	2014-11-09
"10_11_2014"	0.399999999999999	25.3	25.7	25.5541666666667	2014-11-10
"11_11_2014"	0.400000000000002	24.9	25.3	25.15	2014-11-11
"12_11_2014"	0.399999999999999	24.5	24.9	24.7708333333333	2014-11-12
"13_11_2014"	0.600000000000001	24.5	25.1	24.8	2014-11-13
